id,date,likes,content,username,media,inferred company,vlm_description
49,2018-09-02 14:37:29,141,"🏆 <mention> Tour of Britain Stage 1️⃣ <mention> King of the Mountains : Nic Dlamini (<mention> ) 

#OVOToB <hyperlink>",TourofBritain,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1036261782153842688/pu/img/VrB_vm05F_fSMLn5.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1036261782153842688/pu/vid/320x180/k1njBZALB6DCaOUt.mp4?tag=5', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1036261782153842688/pu/vid/1280x720/UcL14IFYNSY8T77n.mp4?tag=5', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1036261782153842688/pu/pl/94tPnqC6lZju0asV.m3u8?tag=5', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1036261782153842688/pu/vid/640x360/kelSA5nZb8H6q81c.mp4?tag=5', bitrate=832000)], duration=20.415, views=6698)]",bell,no media
50,2019-08-08 18:49:51,1398,"US and Canadian fighter jets intercept two Russian long-range, nuclear-capable bombers off the coast of Alaska
<hyperlink> <hyperlink>",cnnbrk,"[Photo(previewUrl='https://pbs.twimg.com/media/EBeAPQmW4AADn6e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EBeAPQmW4AADn6e?format=jpg&name=large')]",cnn,media could not be processed
51,2020-03-22 02:49:52,704,"The number of people with the coronavirus disease in the Philippines jumps further to 380.

But two more have recovered, bringing the total recoveries to 15 <hyperlink> <hyperlink>",cnnphilippines,"[Photo(previewUrl='https://pbs.twimg.com/media/ETrlvfPUwAAZR39?format=png&name=small', fullUrl='https://pbs.twimg.com/media/ETrlvfPUwAAZR39?format=png&name=large')]",cnn,media could not be processed
52,2018-02-19 16:00:01,133,"Freedom | Family | Hope | Reward
A 💪 foundation is everything in business. And these values are what keep Amway and Independent Business Owners moving in the right direction. #amwayvalues <hyperlink>",AmwayUS,"[Photo(previewUrl='https://pbs.twimg.com/media/DVmizsZX4AAt9lQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVmizsZX4AAt9lQ?format=jpg&name=large')]",amway,media could not be processed
53,2019-04-07 13:59:48,1,"The Let's Dine In Gift Card Promo is on! Valid Sunday, April 7, 2019 thru Saturday, April 13, 2019. Visit <hyperlink> for details! <hyperlink>",ShopRiteStores,"[Photo(previewUrl='https://pbs.twimg.com/media/D3jjBSvWsAMSzH9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D3jjBSvWsAMSzH9?format=jpg&name=large')]",shoprite,media could not be processed
54,2020-11-03 07:14:02,48,Key moments from Trump's final day of campaigning <hyperlink>,Independent,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1323520120866701312/img/ojl6WU8-vJD6oX-W.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1323520120866701312/vid/720x720/R6wOzSdoCY-K6zvZ.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1323520120866701312/pl/aTCemk9RGnfb8kvO.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1323520120866701312/vid/480x480/uYCYBuqWM4wSkk7N.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1323520120866701312/vid/320x320/QXSWp6Wc9iPsjCiY.mp4?tag=13', bitrate=432000)], duration=181.76, views=13189)]",independent,no media
55,2018-01-16 15:22:45,1308,The Bulls are going a little stir crazy... 😂 #PushTheBoundaries <hyperlink>,redbullracing,"[Photo(previewUrl='https://pbs.twimg.com/media/DTrAfYEXUAA8_4N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DTrAfYEXUAA8_4N?format=jpg&name=large')]",oracle,media could not be processed
56,2019-02-18 12:30:00,36,"Driven, Hard Working...Obsessed? You've got to be all in to win the #EuroLeague

 #TheJourney 👀 <hyperlink> <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DzX5liJXcAE5Aew.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1096055515682140160/vid/480x480/vIBMs2W1sEWsYar-.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1096055515682140160/vid/720x720/PNSQ_8LVJHJsAEUU.mp4?tag=9', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1096055515682140160/vid/320x320/uR-uM-4CazRMBBLu.mp4?tag=9', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1096055515682140160/pl/azPTB3rXnYQ0e28n.m3u8?tag=9', bitrate=None)], duration=40.28, views=3749)]",turkish airlines,no media
57,2020-06-17 13:12:04,103,"⛽ 🍫 From fuel, drinks and snacks
🍎 💧 To fruit, vegetables and hand sanitiser

Teams at Shell service stations around the world have seen customer needs change during the #COVID19 lockdown. Discover how they took on the challenge: <hyperlink> <hyperlink>",Shell,"[Photo(previewUrl='https://pbs.twimg.com/media/Eat22noX0AQVt_a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eat22noX0AQVt_a?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Eat22uSWAAIdaYD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eat22uSWAAIdaYD?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Eat223CXgAED3jx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eat223CXgAED3jx?format=jpg&name=large')]",shell,media could not be processed
58,2019-01-10 13:04:38,22,"The TOP 10 BLOCKS of the season SO FAR!

Don't miss another MINUTE, with the EuroLeague TV Half-season pass!

👀 <hyperlink> <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1083346848637730817/img/DLzXFdulFQ19_q_R.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1083346848637730817/vid/640x360/uSepOYrxRUau8-s2.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1083346848637730817/vid/320x180/c8KuaZ2vbIUlevOz.mp4?tag=9', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1083346848637730817/vid/1280x720/84a9VwmCjD3-rOc5.mp4?tag=9', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1083346848637730817/pl/AzGYFknjWnHVmcE1.m3u8?tag=9', bitrate=None)], duration=179.76, views=10953)]",turkish airlines,no media
59,2020-12-21 16:37:01,0,Missed #ConnectCanada?! We have you covered. Check out the on-demand library for all of Cisco's thought leadership and awesome partner and guest content. Watch now 💻 ➡️ <hyperlink> <hyperlink>,CiscoCanada,"[Photo(previewUrl='https://pbs.twimg.com/media/EpxnEOZW4AEu5Kw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EpxnEOZW4AEu5Kw?format=jpg&name=large')]",cisco,media could not be processed
60,2019-11-08 09:07:36,421,"I don’t think that I will ever stop being grateful that Nick Cave let me use his words, which is one of the most true, beautiful, hopeful things I’ve read on grief, in my book In Search of Silence. <hyperlink>",poornabell,"[Photo(previewUrl='https://pbs.twimg.com/media/EI1t8zNWoAEnnOR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EI1t8zNWoAEnnOR?format=jpg&name=large')]",bell,media could not be processed
61,2018-06-23 22:15:04,2009,T-shirt makers are riffing on Melania Trump's jacket and donating the proceeds to refugee services <hyperlink> <hyperlink>,CNN,"[Photo(previewUrl='https://pbs.twimg.com/media/DgaKgJzU8AAklUe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DgaKgJzU8AAklUe?format=jpg&name=large')]",cnn,media could not be processed
62,2019-01-06 03:39:36,252,<mention> <mention> Didn’t know that! But she is telling people to Suck D**K so how was i supposed to know <hyperlink>,w_terrence,"[Photo(previewUrl='https://pbs.twimg.com/media/DwMsYukV4AAj1at?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DwMsYukV4AAj1at?format=jpg&name=large')]",williams,media could not be processed
63,2019-02-25 16:15:01,67,Ready to relight the 🔥 <hyperlink>,EuroLeague,"[Photo(previewUrl='https://pbs.twimg.com/media/D0Q4qN6X0AEsAxG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D0Q4qN6X0AEsAxG?format=jpg&name=large')]",turkish airlines,media could not be processed
64,2019-03-04 21:38:42,218,President Xi Jinping faces economic threats on all sides as China opens its annual legislative sessions. <hyperlink>,RadioFreeAsia,"[Photo(previewUrl='https://pbs.twimg.com/media/D02F-sjXQAEPqxD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D02F-sjXQAEPqxD?format=jpg&name=large')]",free,media could not be processed
65,2019-02-26 01:52:22,1230,"Bernie Sanders: “My view is that whether it is Saudi Arabia, which is a despotic regime, or whether it is Venezuela, I think we’ve got to do everything we can to create a democratic climate, but I do not believe in US military intervention in those countries.” #SandersTownHall <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/media/D0S84psWoAAfOT9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1100211545328570368/vid/640x360/i-c2pZ5V912YLRlH.mp4?tag=9', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1100211545328570368/vid/320x180/BV445ruKGbQ3ysF8.mp4?tag=9', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1100211545328570368/pl/DSPW-IAgeyI5eG0j.m3u8?tag=9', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1100211545328570368/vid/1280x720/NQlYudJbpduAmbw9.mp4?tag=9', bitrate=2176000)], duration=135.367, views=141462)]",cnn,no media
66,2018-04-13 08:23:39,6,"Get your online match day program here  👉 <hyperlink>

#CHEvsMUN #GUINNESSPRO14 #OrangePride <hyperlink>",CheetahsRugby,"[Photo(previewUrl='https://pbs.twimg.com/media/DapjT3HXUAA-i23?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DapjT3HXUAA-i23?format=jpg&name=large')]",toyota,media could not be processed
67,2019-06-04 16:52:34,168,"Fun fact: Today marks 11 years since Detroit last won a major professional sports championship. 

(📷: Julian H. Gonzalez) <hyperlink>",freep,"[Photo(previewUrl='https://pbs.twimg.com/media/D8O2i_WXsAA8KYX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D8O2i_WXsAA8KYX?format=jpg&name=large')]",free,media could not be processed
68,2019-02-23 21:03:56,110,It’s coming.. #TeamApec <hyperlink>,quintonjbell,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1099413912552964096/pu/img/me9wTU8fozjF7bfo.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1099413912552964096/pu/pl/f9JRjqSDGlZnLKzL.m3u8?tag=6', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1099413912552964096/pu/vid/640x360/vonoI-pnZcjhM8FH.mp4?tag=6', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1099413912552964096/pu/vid/1280x720/hBQcr_3zRQZwzA6t.mp4?tag=6', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1099413912552964096/pu/vid/320x180/xGxS9U2kUB0c6dy7.mp4?tag=6', bitrate=256000)], duration=15.908, views=7874)]",bell,no media
69,2020-04-02 08:38:08,0,COVID-19 lockdown: DHQ Dismisses Torture Videos <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EUlfVA-VAAAa2un?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUlfVA-VAAAa2un?format=jpg&name=large')]",independent,media could not be processed
70,2020-01-02 14:45:00,148,Trump was asked about his New Year’s resolution and his answer is... puzzling <hyperlink>,Independent,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1212741058439856128/img/oVGq8eShom_ArULC.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1212741058439856128/pl/wzTF8YSHKJwD8rTi.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1212741058439856128/vid/320x320/URJfPa_0c_ClbN1j.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1212741058439856128/vid/720x720/ugtKR1u_gxV1H5fF.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1212741058439856128/vid/480x480/XfQOyu5P-VTh_o9k.mp4?tag=13', bitrate=832000)], duration=36.12, views=73715)]",independent,no media
71,2018-06-23 18:37:58,17,Fashion and music are important to the story of #Superfly. Hear from the cast &amp; see it today at AMC Theatres! Tix: <hyperlink> <hyperlink>,AMCTheatres,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DfmjNlPUwAU8tG0.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1007014688956153857/vid/1280x720/PdWSnyMuP9i37xfo.mp4?tag=2', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1007014688956153857/vid/320x180/QhqgIWH96bnM0ET8.mp4?tag=2', bitrate=320000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1007014688956153857/pl/1cipft-29yQus2sX.m3u8?tag=2', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1007014688956153857/vid/640x360/oJqPCrySUdl0-z43.mp4?tag=2', bitrate=832000)], duration=59.142, views=111622)]",amc,no media
72,2020-05-15 17:13:17,677,"President Trump has named former pharmaceutical executive Moncef Slaoui and Army Gen. Gustave Perna to lead ""Operation Warp Speed,"" the effort to develop a coronavirus vaccine <hyperlink> <hyperlink>",cnnbrk,"[Photo(previewUrl='https://pbs.twimg.com/media/EYExmWTXYAAuf5W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EYExmWTXYAAuf5W?format=jpg&name=large')]",cnn,media could not be processed
73,2018-02-09 19:42:01,50,"You could win $25,000 for creating a working, interactive software application using Microsoft #AI services. The deadline for students &amp; academic faculty to apply for Cloud AI resources is February 15th. Learn more: <hyperlink> #datascience  #Azure #machinelearning <hyperlink>",MSFTResearch,"[Photo(previewUrl='https://pbs.twimg.com/media/DVnibt9VwAIPdgQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVnibt9VwAIPdgQ?format=jpg&name=large')]",microsoft,media could not be processed
74,2020-07-29 17:00:07,56,"The Kallur Lighthouse stands watch from its perch on Kalsoy Island in the Faroe Islands, where today residents are celebrating Ólavsøka—the summer festival that doubles as a national holiday. <hyperlink>",bing,"[Photo(previewUrl='https://pbs.twimg.com/media/EeG90R9WoAYZRD2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EeG90R9WoAYZRD2?format=jpg&name=large')]",microsoft,media could not be processed
75,2019-04-03 20:13:27,61,"Ban on whale, dolphin captivity poised to become law in Canada <hyperlink> #hw #cdnpoli <hyperlink>",CBCPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/D3QSLyuW0AAMH4s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D3QSLyuW0AAMH4s?format=jpg&name=large')]",cbc,media could not be processed
76,2018-07-29 20:30:00,671,"Listen to the soothing sounds of the sun. Scientists mapped vibrations that form the ""low, pulsing hum of our star's heartbeat."" <hyperlink> <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DjJu-ZnV4AAScd9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1023001861979164677/vid/240x240/AsQ-DU7ikEISOqC_.mp4?tag=8', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1023001861979164677/pl/KXXHZ2kiBAR5fOr7.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1023001861979164677/vid/720x720/Fb_fgBG3c8BAnx5x.mp4?tag=8', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1023001861979164677/vid/480x480/9iwFnagLHLpJfkCd.mp4?tag=8', bitrate=832000)], duration=59.326, views=150608)]",cnn,no media
77,2019-09-14 23:06:36,0,Aleph Hospitality Signs Pact For New Protea Hotel In Kenya <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EEdejI2VUAAHxJO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EEdejI2VUAAHxJO?format=jpg&name=large')]",independent,media could not be processed
78,2020-07-04 18:22:31,766,"My mom isn't on Twitter, but if she was, I would publicly thank her for moving from Romania as a teenager in the 60s to United States, allowing me to be born in the greatest nation on Earth and a proud American citizen every day for almost 49 years #July4th #USA <hyperlink>",Cameron_Gray,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EcGg71wWsAYKxu8.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EcGg71wWsAYKxu8.mp4', bitrate=0)])]",cameron,no media
79,2020-08-06 17:55:00,16,"<mention> <mention> No comment. Alright, alright. Bold and Cheesy, Flamin’ Hot and Cheesy Jalapeno Cheetos Mac ‘n Cheese are hitting Walmart shelves on 8/8. <hyperlink>",Walmart,"[Photo(previewUrl='https://pbs.twimg.com/media/EewXG1EWkAEJqtJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EewXG1EWkAEJqtJ?format=jpg&name=large')]",walmart,media could not be processed
80,2018-05-18 14:57:12,970,The #gqomQueen herself <mention> in stu with #theDriveOnMetro  <mention> <mention> 📞089 110 33 77/ voice-notes to 071 585 6157 <hyperlink>,METROFMSA,"[Photo(previewUrl='https://pbs.twimg.com/media/DdfNArIVMAE6YmD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdfNArIVMAE6YmD?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DdfNArLU0AA3CDC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdfNArLU0AA3CDC?format=jpg&name=large')]",sabc,media could not be processed
